GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZWE,Zimbabwe,,57,57.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZWE,Zimbabwe,,50,50.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZWE,Zimbabwe,,73,73.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZWE,Zimbabwe,,80,80.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZWE,Zimbabwe,,74,74.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,78,78.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,51,51.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,70,70.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,70,70.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,83,83.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,95,95.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,84,84.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,79,79.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,68,68.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,79,79.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,78,78.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,82,82.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,82,82.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,84,84.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,84,84.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,ZWE,Zimbabwe,,83,83.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZWE,Zimbabwe,,100,100.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZWE,Zimbabwe,,67,67.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,81,81.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,75,75.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZWE,Zimbabwe,,59,59.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,51,51.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,44,44.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,57,57.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,54,54.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,50,50.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,43,43.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,42,42.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,80,80.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,0,0.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,0,0.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,100,100.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,0,0.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,100,100.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZWE,Zimbabwe,,40,40.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,136,136.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,258,258.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZWE,Zimbabwe,,433,433.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,412,412.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,468,468.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,572,572.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,474,474.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,406,406.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,331,331.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,231,231.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,ZWE,Zimbabwe,,243,243.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2022,2022,,AFR,Africa,,,2022,2022,,,ZWE,Zimbabwe,,242,242.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZWE,Zimbabwe,,0,0.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZWE,Zimbabwe,,0,0.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZWE,Zimbabwe,,27,27.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,64,64.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,234,234.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZWE,Zimbabwe,,351,351.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,381,381.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,433,433.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,397,397.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,439,439.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,381,381.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,329,329.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,212,212.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,ZWE,Zimbabwe,,232,232.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2022,2022,,AFR,Africa,,,2022,2022,,,ZWE,Zimbabwe,,224,224.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,0,0.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,6,6.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,6.4,6.40000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,97,97.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,64,64.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,92,92.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2022,2022,,AFR,Africa,,,2022,2022,,,ZWE,Zimbabwe,,100,100.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,0,0.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,3,3.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,3,3.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,81,81.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,91,91.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,93,93.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,91,91.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2022,2022,,AFR,Africa,,,2022,2022,,,ZWE,Zimbabwe,,99,99.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZWE,Zimbabwe,,26,26.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZWE,Zimbabwe,,56,56.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZWE,Zimbabwe,,62,62.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZWE,Zimbabwe,,86,86.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,90,90.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,91,91.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZWE,Zimbabwe,,92,92.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,89,89.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,96,96.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,93,93.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,100,100.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,94,94.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,98,98.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,99,99.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,ZWE,Zimbabwe,,99,99.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2022,2022,,AFR,Africa,,,2022,2022,,,ZWE,Zimbabwe,,100,100.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZWE,Zimbabwe,,69,69.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZWE,Zimbabwe,,75,75.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZWE,Zimbabwe,,79,79.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZWE,Zimbabwe,,78,78.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,74,74.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,73,73.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZWE,Zimbabwe,,71,71.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,68,68.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,70,70.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,65,65.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,63,63.00000,,,,,
